locationId;Estacion_de_Medicion;Material_Particular;Valor;dateUtc;dateLocal;Unidad_Medida;latitude;longitude;Pais;city;isMobile;Entidad;sensorType
10466;Bosa_Jardin_Nuevo_Chile;pm25;18.5;2023-03-12T11:46:00+00:00;2023-03-12T06:46:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10467;Bosa_Jardin_Nuevo_Chile;pm25;18.5;2023-03-12T19:20:08+00:00;2023-03-12T14:20:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10468;Bosa_Jardin_Nuevo_Chile;pm25;18.6;2023-03-12T11:55:59+00:00;2023-03-12T06:55:59-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10469;Bosa_Jardin_Nuevo_Chile;pm25;18.6;2023-03-13T00:56:17+00:00;2023-03-12T19:56:17-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10470;Bosa_Jardin_Nuevo_Chile;pm25;18.7;2023-03-12T11:36:00+00:00;2023-03-12T06:36:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10471;Bosa_Jardin_Nuevo_Chile;pm25;18.7;2023-03-12T18:12:06+00:00;2023-03-12T13:12:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10472;Bosa_Jardin_Nuevo_Chile;pm25;18.8;2023-03-12T18:20:06+00:00;2023-03-12T13:20:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10473;Bosa_Jardin_Nuevo_Chile;pm25;18.8;2023-03-12T18:24:06+00:00;2023-03-12T13:24:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10474;Bosa_Jardin_Nuevo_Chile;pm25;18.9;2023-03-12T11:58:00+00:00;2023-03-12T06:58:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10475;Bosa_Jardin_Nuevo_Chile;pm25;18.9;2023-03-12T12:00:00+00:00;2023-03-12T07:00:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10476;Bosa_Jardin_Nuevo_Chile;pm25;18.9;2023-03-12T19:14:07+00:00;2023-03-12T14:14:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10477;Bosa_Jardin_Nuevo_Chile;pm25;19;2023-03-12T12:18:00+00:00;2023-03-12T07:18:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10478;Bosa_Jardin_Nuevo_Chile;pm25;19;2023-03-12T18:10:06+00:00;2023-03-12T13:10:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10479;Bosa_Jardin_Nuevo_Chile;pm25;19;2023-03-12T18:16:09+00:00;2023-03-12T13:16:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10480;Bosa_Jardin_Nuevo_Chile;pm25;19;2023-03-13T00:44:17+00:00;2023-03-12T19:44:17-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10481;Bosa_Jardin_Nuevo_Chile;pm25;19.1;2023-03-12T12:20:00+00:00;2023-03-12T07:20:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10482;Bosa_Jardin_Nuevo_Chile;pm25;19.2;2023-03-12T11:40:00+00:00;2023-03-12T06:40:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10483;Bosa_Jardin_Nuevo_Chile;pm25;19.4;2023-03-12T18:08:07+00:00;2023-03-12T13:08:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10484;Bosa_Jardin_Nuevo_Chile;pm25;19.4;2023-03-13T00:08:17+00:00;2023-03-12T19:08:17-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10485;Bosa_Jardin_Nuevo_Chile;pm25;19.5;2023-03-12T18:06:09+00:00;2023-03-12T13:06:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10486;Bosa_Jardin_Nuevo_Chile;pm25;19.6;2023-03-12T18:14:07+00:00;2023-03-12T13:14:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10487;Bosa_Jardin_Nuevo_Chile;pm25;19.7;2023-03-12T18:28:07+00:00;2023-03-12T13:28:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10488;Bosa_Jardin_Nuevo_Chile;pm25;19.8;2023-03-12T12:34:00+00:00;2023-03-12T07:34:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10489;Bosa_Jardin_Nuevo_Chile;pm25;19.8;2023-03-12T18:42:07+00:00;2023-03-12T13:42:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10490;Bosa_Jardin_Nuevo_Chile;pm25;19.8;2023-03-12T19:00:08+00:00;2023-03-12T14:00:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10491;Bosa_Jardin_Nuevo_Chile;pm25;19.9;2023-03-12T12:36:01+00:00;2023-03-12T07:36:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10492;Bosa_Jardin_Nuevo_Chile;pm25;20;2023-03-12T11:42:00+00:00;2023-03-12T06:42:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10493;Bosa_Jardin_Nuevo_Chile;pm25;20;2023-03-12T12:12:01+00:00;2023-03-12T07:12:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10494;Bosa_Jardin_Nuevo_Chile;pm25;20;2023-03-12T12:16:01+00:00;2023-03-12T07:16:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10495;Bosa_Jardin_Nuevo_Chile;pm25;20;2023-03-12T19:26:08+00:00;2023-03-12T14:26:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10496;Bosa_Jardin_Nuevo_Chile;pm25;20.1;2023-03-12T21:30:11+00:00;2023-03-12T16:30:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10497;Bosa_Jardin_Nuevo_Chile;pm25;20.3;2023-03-12T12:02:02+00:00;2023-03-12T07:02:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10498;Bosa_Jardin_Nuevo_Chile;pm25;20.3;2023-03-12T12:40:00+00:00;2023-03-12T07:40:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10499;Bosa_Jardin_Nuevo_Chile;pm25;20.3;2023-03-12T12:42:01+00:00;2023-03-12T07:42:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10500;Bosa_Jardin_Nuevo_Chile;pm25;20.4;2023-03-12T12:14:01+00:00;2023-03-12T07:14:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10501;Bosa_Jardin_Nuevo_Chile;pm25;20.4;2023-03-12T12:32:01+00:00;2023-03-12T07:32:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10502;Bosa_Jardin_Nuevo_Chile;pm25;20.4;2023-03-12T12:48:01+00:00;2023-03-12T07:48:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10503;Bosa_Jardin_Nuevo_Chile;pm25;20.5;2023-03-12T18:40:07+00:00;2023-03-12T13:40:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10504;Bosa_Jardin_Nuevo_Chile;pm25;20.5;2023-03-12T20:18:09+00:00;2023-03-12T15:18:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10505;Bosa_Jardin_Nuevo_Chile;pm25;20.5;2023-03-12T22:52:13+00:00;2023-03-12T17:52:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10506;Bosa_Jardin_Nuevo_Chile;pm25;20.6;2023-03-12T12:38:00+00:00;2023-03-12T07:38:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10507;Bosa_Jardin_Nuevo_Chile;pm25;20.7;2023-03-12T22:16:14+00:00;2023-03-12T17:16:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10508;Bosa_Jardin_Nuevo_Chile;pm25;20.8;2023-03-12T12:44:01+00:00;2023-03-12T07:44:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10509;Bosa_Jardin_Nuevo_Chile;pm25;20.8;2023-03-13T00:46:20+00:00;2023-03-12T19:46:20-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10510;Bosa_Jardin_Nuevo_Chile;pm25;20.9;2023-03-12T21:32:11+00:00;2023-03-12T16:32:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10511;Bosa_Jardin_Nuevo_Chile;pm25;20.9;2023-03-12T21:52:11+00:00;2023-03-12T16:52:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10512;Bosa_Jardin_Nuevo_Chile;pm25;21;2023-03-12T12:08:00+00:00;2023-03-12T07:08:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10513;Bosa_Jardin_Nuevo_Chile;pm25;21;2023-03-12T12:10:01+00:00;2023-03-12T07:10:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10514;Bosa_Jardin_Nuevo_Chile;pm25;21;2023-03-12T12:50:01+00:00;2023-03-12T07:50:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10515;Bosa_Jardin_Nuevo_Chile;pm25;21;2023-03-12T12:52:00+00:00;2023-03-12T07:52:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10516;Bosa_Jardin_Nuevo_Chile;pm25;21.1;2023-03-12T21:50:11+00:00;2023-03-12T16:50:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10517;Bosa_Jardin_Nuevo_Chile;pm25;21.2;2023-03-12T12:30:01+00:00;2023-03-12T07:30:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10518;Bosa_Jardin_Nuevo_Chile;pm25;21.2;2023-03-12T20:04:09+00:00;2023-03-12T15:04:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10519;Bosa_Jardin_Nuevo_Chile;pm25;21.2;2023-03-12T21:58:12+00:00;2023-03-12T16:58:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10520;Bosa_Jardin_Nuevo_Chile;pm25;21.2;2023-03-12T22:58:13+00:00;2023-03-12T17:58:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10521;Bosa_Jardin_Nuevo_Chile;pm25;21.2;2023-03-13T00:58:18+00:00;2023-03-12T19:58:18-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10522;Bosa_Jardin_Nuevo_Chile;pm25;21.3;2023-03-12T12:28:01+00:00;2023-03-12T07:28:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10523;Bosa_Jardin_Nuevo_Chile;pm25;21.3;2023-03-12T12:54:01+00:00;2023-03-12T07:54:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10524;Bosa_Jardin_Nuevo_Chile;pm25;21.4;2023-03-12T20:06:10+00:00;2023-03-12T15:06:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10525;Bosa_Jardin_Nuevo_Chile;pm25;21.4;2023-03-12T22:56:13+00:00;2023-03-12T17:56:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10526;Bosa_Jardin_Nuevo_Chile;pm25;21.5;2023-03-12T20:22:09+00:00;2023-03-12T15:22:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10527;Bosa_Jardin_Nuevo_Chile;pm25;21.7;2023-03-12T18:58:07+00:00;2023-03-12T13:58:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10528;Bosa_Jardin_Nuevo_Chile;pm25;21.7;2023-03-12T21:40:11+00:00;2023-03-12T16:40:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10529;Bosa_Jardin_Nuevo_Chile;pm25;21.7;2023-03-12T23:22:15+00:00;2023-03-12T18:22:15-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10530;Bosa_Jardin_Nuevo_Chile;pm25;21.8;2023-03-12T20:08:10+00:00;2023-03-12T15:08:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10531;Bosa_Jardin_Nuevo_Chile;pm25;21.9;2023-03-12T12:46:00+00:00;2023-03-12T07:46:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10532;Bosa_Jardin_Nuevo_Chile;pm25;22;2023-03-12T20:12:10+00:00;2023-03-12T15:12:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10533;Bosa_Jardin_Nuevo_Chile;pm25;22;2023-03-12T20:46:10+00:00;2023-03-12T15:46:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10534;Bosa_Jardin_Nuevo_Chile;pm25;22;2023-03-12T21:28:11+00:00;2023-03-12T16:28:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10535;Bosa_Jardin_Nuevo_Chile;pm25;22;2023-03-12T23:00:14+00:00;2023-03-12T18:00:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10536;Bosa_Jardin_Nuevo_Chile;pm25;22.1;2023-03-12T18:34:06+00:00;2023-03-12T13:34:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10537;Bosa_Jardin_Nuevo_Chile;pm25;22.1;2023-03-12T22:54:12+00:00;2023-03-12T17:54:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10538;Bosa_Jardin_Nuevo_Chile;pm25;22.1;2023-03-12T23:02:14+00:00;2023-03-12T18:02:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10539;Bosa_Jardin_Nuevo_Chile;pm25;22.2;2023-03-12T20:24:09+00:00;2023-03-12T15:24:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10540;Bosa_Jardin_Nuevo_Chile;pm25;22.2;2023-03-12T23:06:14+00:00;2023-03-12T18:06:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10541;Bosa_Jardin_Nuevo_Chile;pm25;22.2;2023-03-13T00:30:16+00:00;2023-03-12T19:30:16-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10542;Bosa_Jardin_Nuevo_Chile;pm25;22.2;2023-03-13T00:32:18+00:00;2023-03-12T19:32:18-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10543;Bosa_Jardin_Nuevo_Chile;pm25;22.4;2023-03-12T18:38:08+00:00;2023-03-12T13:38:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10544;Bosa_Jardin_Nuevo_Chile;pm25;22.5;2023-03-12T12:06:01+00:00;2023-03-12T07:06:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10545;Bosa_Jardin_Nuevo_Chile;pm25;22.5;2023-03-12T16:54:05+00:00;2023-03-12T11:54:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10546;Bosa_Jardin_Nuevo_Chile;pm25;22.5;2023-03-12T20:26:10+00:00;2023-03-12T15:26:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10547;Bosa_Jardin_Nuevo_Chile;pm25;22.5;2023-03-13T01:00:18+00:00;2023-03-12T20:00:18-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10548;Bosa_Jardin_Nuevo_Chile;pm25;22.7;2023-03-12T12:58:01+00:00;2023-03-12T07:58:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10549;Bosa_Jardin_Nuevo_Chile;pm25;22.8;2023-03-12T19:34:08+00:00;2023-03-12T14:34:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10550;Bosa_Jardin_Nuevo_Chile;pm25;22.8;2023-03-12T22:20:12+00:00;2023-03-12T17:20:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10551;Bosa_Jardin_Nuevo_Chile;pm25;22.9;2023-03-12T12:56:01+00:00;2023-03-12T07:56:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10552;Bosa_Jardin_Nuevo_Chile;pm25;22.9;2023-03-12T21:54:11+00:00;2023-03-12T16:54:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10553;Bosa_Jardin_Nuevo_Chile;pm25;22.9;2023-03-12T23:04:14+00:00;2023-03-12T18:04:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10554;Bosa_Jardin_Nuevo_Chile;pm25;23;2023-03-12T16:56:04+00:00;2023-03-12T11:56:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10555;Bosa_Jardin_Nuevo_Chile;pm25;23;2023-03-12T22:38:13+00:00;2023-03-12T17:38:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10556;Bosa_Jardin_Nuevo_Chile;pm25;23.2;2023-03-12T19:28:08+00:00;2023-03-12T14:28:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10557;Bosa_Jardin_Nuevo_Chile;pm25;23.2;2023-03-12T21:24:11+00:00;2023-03-12T16:24:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10558;Bosa_Jardin_Nuevo_Chile;pm25;23.2;2023-03-12T21:26:13+00:00;2023-03-12T16:26:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10559;Bosa_Jardin_Nuevo_Chile;pm25;23.3;2023-03-12T22:50:12+00:00;2023-03-12T17:50:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10560;Bosa_Jardin_Nuevo_Chile;pm25;23.4;2023-03-12T19:46:08+00:00;2023-03-12T14:46:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10561;Bosa_Jardin_Nuevo_Chile;pm25;23.4;2023-03-12T19:48:10+00:00;2023-03-12T14:48:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10562;Bosa_Jardin_Nuevo_Chile;pm25;23.5;2023-03-12T11:34:00+00:00;2023-03-12T06:34:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10563;Bosa_Jardin_Nuevo_Chile;pm25;23.5;2023-03-12T22:48:12+00:00;2023-03-12T17:48:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10564;Bosa_Jardin_Nuevo_Chile;pm25;23.7;2023-03-12T21:36:13+00:00;2023-03-12T16:36:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10565;Bosa_Jardin_Nuevo_Chile;pm25;23.8;2023-03-12T21:22:10+00:00;2023-03-12T16:22:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10566;Bosa_Jardin_Nuevo_Chile;pm25;23.8;2023-03-12T23:20:14+00:00;2023-03-12T18:20:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10567;Bosa_Jardin_Nuevo_Chile;pm25;24.2;2023-03-12T13:00:01+00:00;2023-03-12T08:00:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10568;Bosa_Jardin_Nuevo_Chile;pm25;24.2;2023-03-12T23:16:14+00:00;2023-03-12T18:16:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10569;Bosa_Jardin_Nuevo_Chile;pm25;24.3;2023-03-12T16:04:05+00:00;2023-03-12T11:04:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10570;Bosa_Jardin_Nuevo_Chile;pm25;24.3;2023-03-12T22:44:12+00:00;2023-03-12T17:44:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10571;Bosa_Jardin_Nuevo_Chile;pm25;24.4;2023-03-12T16:58:05+00:00;2023-03-12T11:58:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10572;Bosa_Jardin_Nuevo_Chile;pm25;24.4;2023-03-12T18:54:07+00:00;2023-03-12T13:54:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10573;Bosa_Jardin_Nuevo_Chile;pm25;24.5;2023-03-12T17:02:06+00:00;2023-03-12T12:02:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10574;Bosa_Jardin_Nuevo_Chile;pm25;24.5;2023-03-12T17:52:05+00:00;2023-03-12T12:52:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10575;Bosa_Jardin_Nuevo_Chile;pm25;24.6;2023-03-12T14:20:03+00:00;2023-03-12T09:20:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10576;Bosa_Jardin_Nuevo_Chile;pm25;24.6;2023-03-12T19:32:08+00:00;2023-03-12T14:32:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10577;Bosa_Jardin_Nuevo_Chile;pm25;24.6;2023-03-12T20:56:09+00:00;2023-03-12T15:56:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10578;Bosa_Jardin_Nuevo_Chile;pm25;24.6;2023-03-12T20:58:10+00:00;2023-03-12T15:58:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10579;Bosa_Jardin_Nuevo_Chile;pm25;24.6;2023-03-12T21:20:11+00:00;2023-03-12T16:20:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10580;Bosa_Jardin_Nuevo_Chile;pm25;24.6;2023-03-12T22:42:12+00:00;2023-03-12T17:42:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10581;Bosa_Jardin_Nuevo_Chile;pm25;24.7;2023-03-12T18:46:07+00:00;2023-03-12T13:46:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10582;Bosa_Jardin_Nuevo_Chile;pm25;24.8;2023-03-12T18:50:06+00:00;2023-03-12T13:50:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10583;Bosa_Jardin_Nuevo_Chile;pm25;24.8;2023-03-12T20:02:09+00:00;2023-03-12T15:02:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10584;Bosa_Jardin_Nuevo_Chile;pm25;24.9;2023-03-12T20:40:09+00:00;2023-03-12T15:40:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10585;Bosa_Jardin_Nuevo_Chile;pm25;25;2023-03-12T17:10:06+00:00;2023-03-12T12:10:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10586;Bosa_Jardin_Nuevo_Chile;pm25;25;2023-03-12T19:42:08+00:00;2023-03-12T14:42:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10587;Bosa_Jardin_Nuevo_Chile;pm25;25.1;2023-03-12T12:04:00+00:00;2023-03-12T07:04:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10588;Bosa_Jardin_Nuevo_Chile;pm25;25.1;2023-03-12T13:04:01+00:00;2023-03-12T08:04:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10589;Bosa_Jardin_Nuevo_Chile;pm25;25.1;2023-03-13T00:42:17+00:00;2023-03-12T19:42:17-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10590;Bosa_Jardin_Nuevo_Chile;pm25;25.2;2023-03-12T13:24:01+00:00;2023-03-12T08:24:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10591;Bosa_Jardin_Nuevo_Chile;pm25;25.2;2023-03-12T19:36:09+00:00;2023-03-12T14:36:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10592;Bosa_Jardin_Nuevo_Chile;pm25;25.3;2023-03-12T13:02:01+00:00;2023-03-12T08:02:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10593;Bosa_Jardin_Nuevo_Chile;pm25;25.3;2023-03-12T16:40:06+00:00;2023-03-12T11:40:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10594;Bosa_Jardin_Nuevo_Chile;pm25;25.3;2023-03-12T17:00:06+00:00;2023-03-12T12:00:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10595;Bosa_Jardin_Nuevo_Chile;pm25;25.3;2023-03-13T00:24:19+00:00;2023-03-12T19:24:19-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
